2021-07-23 14:40:12.663830	https://www.encodeproject.org/report/?type=Experiment&control_type%21=%2A&status=released&perturbed=false&replicates.library.biosample.donor.organism.scientific_name=Mus+musculus&files.file_type=bam&assembly=mm10&lab.title%21=Ross+Hardison%2C+PennState&assay_title=DNase-seq&assay_title=ATAC-seq&limit=all
ID	Accession	Assay name	Assay title	Target of assay	Target gene symbol	Biosample summary	Biosample term name	Dbxrefs	Description	Lab	Project	Status	Files	Related series	Biosample accession	Biological replicate	Technical replicate	Linked antibody	Organism	Life stage	Biosample age	Biosample treatment	Biosample treatment ontology ID	Biosample treatment amount	Biosample treatment amount units	Biosample treatment duration	Biosample treatment duration units	Synchronization	Post-synchronization time	Post-synchronization time units	Replicates	Mixed biosamples
/experiments/ENCSR826JKN/	ENCSR826JKN	ATAC-seq	ATAC-seq			strain Foxp3CreERT2 x Rosa26YFP activated regulatory T-cells male adult (4 months) originated from bone marrow hematopoietic cell	activated regulatory T-cells	GEO:GSE172740		Christina Leslie, MSKCC	GGR	released	/files/ENCFF371FNH/,/files/ENCFF044MHY/,/files/ENCFF579LXC/,/files/ENCFF832XXN/,/files/ENCFF743WMF/,/files/ENCFF107VOW/,/files/ENCFF515NYO/,/files/ENCFF217CGB/,/files/ENCFF164GYW/,/files/ENCFF637REW/,/files/ENCFF868PVR/,/files/ENCFF918BID/,/files/ENCFF784KQO/,/files/ENCFF841XVV/,/files/ENCFF704BMU/,/files/ENCFF959LPJ/	/treatment-time-series/ENCSR338BKD/,/differentiation-series/ENCSR608HLO/	ENCBS744QIZ	1	1,2		Mus musculus	adult	4 months										/replicates/92737768-44f2-4649-a437-3f2466a34163/,/replicates/33ee05f4-beba-435d-bd8a-83fff4ecceb0/	
/experiments/ENCSR976LWP/	ENCSR976LWP	ATAC-seq	ATAC-seq			C57BL/6 forebrain tissue embryo (15.5 days)	forebrain	GEO:GSE173047	ATAC-seq on embryonic e15.5 mouse forebrain	Bing Ren, UCSD	ENCODE	released	/files/ENCFF248PXW/,/files/ENCFF906VXU/,/files/ENCFF500SXI/,/files/ENCFF825UHO/,/files/ENCFF695FLH/,/files/ENCFF572CMB/,/files/ENCFF386ENN/,/files/ENCFF030APN/,/files/ENCFF487YTM/,/files/ENCFF933MGK/,/files/ENCFF245AWG/,/files/ENCFF220ZVM/,/files/ENCFF532BIC/,/files/ENCFF927QTV/,/files/ENCFF314QOU/,/files/ENCFF144YZA/,/files/ENCFF830GBM/,/files/ENCFF499ZBJ/,/files/ENCFF477BTZ/,/files/ENCFF698WXE/,/files/ENCFF398CBN/,/files/ENCFF233ZYJ/,/files/ENCFF872KQH/,/files/ENCFF755QCZ/,/files/ENCFF501WGN/,/files/ENCFF978LZP/,/files/ENCFF186XAQ/,/files/ENCFF238LFO/,/files/ENCFF518RFP/,/files/ENCFF516UDC/,/files/ENCFF764JRZ/,/files/ENCFF222SJC/,/files/ENCFF116TWU/,/files/ENCFF376YJT/,/files/ENCFF146CPT/,/files/ENCFF047MEH/,/files/ENCFF264ZWW/,/files/ENCFF600BMJ/,/files/ENCFF567MQT/,/files/ENCFF080YAX/	/reference-epigenomes/ENCSR438IXZ/,/organism-development-series/ENCSR569DNK/	ENCBS811RMD,ENCBS841GER	1,2	1		Mus musculus	embryonic	15.5 days										/replicates/280f028c-c9b3-477e-b2d4-c1504d1e1874/,/replicates/2c8c8205-986e-4cab-b610-b998aca9397a/	
/experiments/ENCSR273UFV/	ENCSR273UFV	ATAC-seq	ATAC-seq			C57BL/6 forebrain tissue embryo (11.5 days)	forebrain	GEO:GSE172582	ATAC-seq on embryonic e11.5 mouse forebrain	Bing Ren, UCSD	ENCODE	released	/files/ENCFF963YIU/,/files/ENCFF083TDB/,/files/ENCFF419LDW/,/files/ENCFF680UAR/,/files/ENCFF426VDN/,/files/ENCFF275OKU/,/files/ENCFF685PIH/,/files/ENCFF526IGF/,/files/ENCFF752DQC/,/files/ENCFF060HRT/,/files/ENCFF317LET/,/files/ENCFF765GMR/,/files/ENCFF163ZSS/,/files/ENCFF324HEA/,/files/ENCFF513GOQ/,/files/ENCFF723JOP/,/files/ENCFF326ULQ/,/files/ENCFF008OAU/,/files/ENCFF253LUX/,/files/ENCFF006LXW/,/files/ENCFF582AQM/,/files/ENCFF884PIS/,/files/ENCFF609FLS/,/files/ENCFF478OYJ/,/files/ENCFF116YTQ/,/files/ENCFF094CHD/,/files/ENCFF014TVL/,/files/ENCFF614CGI/,/files/ENCFF813DKG/,/files/ENCFF473XKS/,/files/ENCFF453TOM/,/files/ENCFF337QKU/,/files/ENCFF642VYW/,/files/ENCFF176FRR/,/files/ENCFF221GMJ/,/files/ENCFF507PUA/,/files/ENCFF767MGH/,/files/ENCFF983VBU/,/files/ENCFF176UPK/,/files/ENCFF564CHC/	/reference-epigenomes/ENCSR415TUB/,/organism-development-series/ENCSR569DNK/	ENCBS745VOM,ENCBS720JOH	1,2	1		Mus musculus	embryonic	11.5 days										/replicates/fd07875b-afcb-4ea5-a295-1dfe17d12751/,/replicates/ad5e16d3-7578-410c-a512-2f7f35e0dc90/	
/experiments/ENCSR255XTC/	ENCSR255XTC	ATAC-seq	ATAC-seq			C57BL/6 liver tissue embryo (16.5 days)	liver	GEO:GSE172531	ATAC-seq on embryonic e16.5 mouse liver	Bing Ren, UCSD	ENCODE	released	/files/ENCFF243ROW/,/files/ENCFF702NAP/,/files/ENCFF894ZND/,/files/ENCFF788EQO/,/files/ENCFF487LJH/,/files/ENCFF213RCP/,/files/ENCFF241BAL/,/files/ENCFF939IDD/,/files/ENCFF539XOU/,/files/ENCFF310QWH/,/files/ENCFF550QJT/,/files/ENCFF495CJT/,/files/ENCFF864CLA/,/files/ENCFF211CYF/,/files/ENCFF152PJC/,/files/ENCFF945URL/,/files/ENCFF843NFP/,/files/ENCFF850ETL/,/files/ENCFF780YUK/,/files/ENCFF848RAI/,/files/ENCFF737MQG/,/files/ENCFF119NKW/,/files/ENCFF458BLU/,/files/ENCFF215ATB/,/files/ENCFF874GXD/,/files/ENCFF761DSZ/,/files/ENCFF352YHO/,/files/ENCFF208ZFY/,/files/ENCFF472XND/,/files/ENCFF321HKU/,/files/ENCFF518ZUI/,/files/ENCFF892JFT/,/files/ENCFF972EZP/,/files/ENCFF247NDZ/	/reference-epigenomes/ENCSR826FLO/,/organism-development-series/ENCSR326DKM/	ENCBS236CDJ,ENCBS279BWR	1,2	1		Mus musculus	embryonic	16.5 days										/replicates/b0de241d-af82-4833-9d7a-8f142d466b0a/,/replicates/ccb7aeb3-0f0a-4975-95c3-57c9ae270c69/	
/experiments/ENCSR068YGC/	ENCSR068YGC	ATAC-seq	ATAC-seq			C57BL/6 heart tissue embryo (14.5 days)	heart	GEO:GSE172664	ATAC-seq on embryonic e14.5 mouse heart	Bing Ren, UCSD	ENCODE	released	/files/ENCFF258GFE/,/files/ENCFF753WMG/,/files/ENCFF826YDW/,/files/ENCFF031SEH/,/files/ENCFF844UOK/,/files/ENCFF919FRF/,/files/ENCFF402BRZ/,/files/ENCFF375KQJ/,/files/ENCFF081JTZ/,/files/ENCFF368HDI/,/files/ENCFF923BLK/,/files/ENCFF936QLD/,/files/ENCFF930NIN/,/files/ENCFF452PIS/,/files/ENCFF380MQP/,/files/ENCFF637WGP/,/files/ENCFF023CAN/,/files/ENCFF458FPV/,/files/ENCFF212VZR/,/files/ENCFF571YQH/,/files/ENCFF468ROS/,/files/ENCFF828PFN/,/files/ENCFF132DQX/,/files/ENCFF701LCC/,/files/ENCFF441GOE/,/files/ENCFF585LZJ/,/files/ENCFF897WHK/,/files/ENCFF675DTI/,/files/ENCFF347EEK/,/files/ENCFF772NFC/,/files/ENCFF756COP/,/files/ENCFF755HNH/,/files/ENCFF614JFP/,/files/ENCFF653PSL/	/reference-epigenomes/ENCSR548TUQ/,/organism-development-series/ENCSR028ALM/	ENCBS563AAA,ENCBS566AAA	1,2	1		Mus musculus	embryonic	14.5 days										/replicates/096137d7-43eb-40a6-a6d3-03967073b443/,/replicates/1c66de0a-0298-410b-bfa8-3aaef78489df/	
/experiments/ENCSR468GUI/	ENCSR468GUI	ATAC-seq	ATAC-seq			C57BL/6 midbrain tissue embryo (15.5 days)	midbrain	GEO:GSE172535	ATAC-seq on embryonic e15.5 mouse midbrain	Bing Ren, UCSD	ENCODE	released	/files/ENCFF267LVT/,/files/ENCFF187YXW/,/files/ENCFF865ZYW/,/files/ENCFF347QTV/,/files/ENCFF100IBX/,/files/ENCFF060YWL/,/files/ENCFF339WWB/,/files/ENCFF742JYA/,/files/ENCFF801UXB/,/files/ENCFF190LKP/,/files/ENCFF106YOY/,/files/ENCFF263OTC/,/files/ENCFF101FRI/,/files/ENCFF144GBZ/,/files/ENCFF354BIK/,/files/ENCFF356BYP/,/files/ENCFF844YWC/,/files/ENCFF109XRP/,/files/ENCFF821IXB/,/files/ENCFF617FAE/,/files/ENCFF293ISG/,/files/ENCFF174FGL/,/files/ENCFF998SOG/,/files/ENCFF420KWB/,/files/ENCFF206RZM/,/files/ENCFF515ZNL/,/files/ENCFF695FVN/,/files/ENCFF347YPP/,/files/ENCFF504SHL/,/files/ENCFF223UAD/,/files/ENCFF033FNW/,/files/ENCFF586ZYI/,/files/ENCFF241HRA/,/files/ENCFF792NFY/,/files/ENCFF723ENU/,/files/ENCFF038YWD/,/files/ENCFF360UPS/,/files/ENCFF233KXQ/,/files/ENCFF438NDI/,/files/ENCFF122HQU/	/reference-epigenomes/ENCSR453LDG/,/organism-development-series/ENCSR968KJF/	ENCBS381PEJ,ENCBS190ETJ	2,1	1		Mus musculus	embryonic	15.5 days										/replicates/09f66252-d725-4785-8ece-9cfbaa1fff71/,/replicates/29714bee-ecaa-4163-8f84-c83ce2f5b6ef/	
/experiments/ENCSR460BUL/	ENCSR460BUL	ATAC-seq	ATAC-seq			C57BL/6 limb tissue embryo (14.5 days)	limb	GEO:GSE173049	ATAC-seq on embryonic e14.5 mouse limb	Bing Ren, UCSD	ENCODE	released	/files/ENCFF672EYN/,/files/ENCFF981BBK/,/files/ENCFF948NPO/,/files/ENCFF634JLT/,/files/ENCFF786YHW/,/files/ENCFF691WWH/,/files/ENCFF215ZRU/,/files/ENCFF836YWL/,/files/ENCFF933RRH/,/files/ENCFF643OLR/,/files/ENCFF941YHQ/,/files/ENCFF077CPZ/,/files/ENCFF074JWJ/,/files/ENCFF745RNU/,/files/ENCFF031VBR/,/files/ENCFF949KDH/,/files/ENCFF563CQH/,/files/ENCFF268HUS/,/files/ENCFF471HYB/,/files/ENCFF224KTO/,/files/ENCFF138WHZ/,/files/ENCFF679YUH/,/files/ENCFF344XDT/,/files/ENCFF406UVK/,/files/ENCFF925MMA/,/files/ENCFF498DXH/,/files/ENCFF458BCS/,/files/ENCFF235OUA/,/files/ENCFF527PDO/,/files/ENCFF189ONO/,/files/ENCFF780TLF/,/files/ENCFF232VCI/,/files/ENCFF899IHU/,/files/ENCFF424BGG/	/reference-epigenomes/ENCSR705YBY/,/organism-development-series/ENCSR780UFT/	ENCBS023AAA,ENCBS011AAA	2,1	1		Mus musculus	embryonic	14.5 days										/replicates/57f2b1c6-6e3e-4cee-bf08-d4e17a4dd80d/,/replicates/d09d59e4-fd0a-4818-a1e2-085385fcdac9/	
/experiments/ENCSR627OCR/	ENCSR627OCR	ATAC-seq	ATAC-seq			C57BL/6 lung tissue embryo (16.5 days)	lung	GEO:GSE172813	ATAC-seq on embryonic e16.5 mouse lung	Bing Ren, UCSD	ENCODE	released	/files/ENCFF224TAO/,/files/ENCFF872IZI/,/files/ENCFF577XAL/,/files/ENCFF427HTC/,/files/ENCFF763HQH/,/files/ENCFF111KUY/,/files/ENCFF164PYL/,/files/ENCFF280DDH/,/files/ENCFF897GPF/,/files/ENCFF634UPL/,/files/ENCFF376JQK/,/files/ENCFF677DDX/,/files/ENCFF472AIH/,/files/ENCFF745BKR/,/files/ENCFF079BWB/,/files/ENCFF359GBF/,/files/ENCFF394OCS/,/files/ENCFF248THY/,/files/ENCFF746DTE/,/files/ENCFF262KZO/,/files/ENCFF572DFB/,/files/ENCFF705MOD/,/files/ENCFF138PZQ/,/files/ENCFF209DQR/,/files/ENCFF025YLE/,/files/ENCFF385RNA/,/files/ENCFF782DET/,/files/ENCFF777XWC/,/files/ENCFF712FUM/,/files/ENCFF210SKW/,/files/ENCFF540HWE/,/files/ENCFF866VGN/,/files/ENCFF409XPM/,/files/ENCFF882CJR/	/reference-epigenomes/ENCSR287WEJ/,/organism-development-series/ENCSR762JBN/	ENCBS377RBN,ENCBS833ZFI	1,2	1		Mus musculus	embryonic	16.5 days										/replicates/e41c76dd-5ee1-4655-baea-871806350288/,/replicates/dc3b2b20-9264-49fa-b9b9-039eb478fc7b/	
/experiments/ENCSR384JBF/	ENCSR384JBF	ATAC-seq	ATAC-seq			C57BL/6 midbrain tissue embryo (14.5 days)	midbrain	GEO:GSE172911	ATAC-seq on embryonic e14.5 mouse midbrain	Bing Ren, UCSD	ENCODE	released	/files/ENCFF769SYG/,/files/ENCFF227ATX/,/files/ENCFF948TDP/,/files/ENCFF307UMX/,/files/ENCFF333JZX/,/files/ENCFF224QJM/,/files/ENCFF325XLR/,/files/ENCFF320DPN/,/files/ENCFF700SNV/,/files/ENCFF507HYG/,/files/ENCFF870PSK/,/files/ENCFF857FZT/,/files/ENCFF019TUF/,/files/ENCFF409APA/,/files/ENCFF579BXD/,/files/ENCFF102CST/,/files/ENCFF103KLA/,/files/ENCFF133CLQ/,/files/ENCFF089AWM/,/files/ENCFF422KJD/,/files/ENCFF367FLD/,/files/ENCFF298BAQ/,/files/ENCFF855ALD/,/files/ENCFF364KIA/,/files/ENCFF953OOJ/,/files/ENCFF927RDV/,/files/ENCFF518JWO/,/files/ENCFF667GBX/,/files/ENCFF026MHZ/,/files/ENCFF785ICN/,/files/ENCFF832IXX/,/files/ENCFF657HWJ/,/files/ENCFF775JIF/,/files/ENCFF508OHJ/	/reference-epigenomes/ENCSR649KUM/,/organism-development-series/ENCSR968KJF/	ENCBS003AAA,ENCBS015AAA	1,2	1		Mus musculus	embryonic	14.5 days										/replicates/a22ed829-b0bb-4abd-b96c-eb7f3a575ddf/,/replicates/5ca04b09-c47a-4756-815d-c019c29b5398/	
/experiments/ENCSR798FDL/	ENCSR798FDL	ATAC-seq	ATAC-seq			C57BL/6 hindbrain tissue embryo (14.5 days)	hindbrain	GEO:GSE172668	ATAC-seq on embryonic e14.5 mouse hindbrain	Bing Ren, UCSD	ENCODE	released	/files/ENCFF266VLC/,/files/ENCFF868CEL/,/files/ENCFF673MIM/,/files/ENCFF657XRO/,/files/ENCFF115JBM/,/files/ENCFF376CJA/,/files/ENCFF886QPI/,/files/ENCFF049CYT/,/files/ENCFF185YOD/,/files/ENCFF380JVM/,/files/ENCFF071WGB/,/files/ENCFF103FSN/,/files/ENCFF915BCL/,/files/ENCFF303VYE/,/files/ENCFF672ZUG/,/files/ENCFF297OVS/,/files/ENCFF833UEA/,/files/ENCFF572TQP/,/files/ENCFF907AWH/,/files/ENCFF704WFZ/,/files/ENCFF427VGC/,/files/ENCFF859DRE/,/files/ENCFF823LHI/,/files/ENCFF539DCX/,/files/ENCFF161OFU/,/files/ENCFF113YEN/,/files/ENCFF832HBY/,/files/ENCFF286XNW/,/files/ENCFF675IHZ/,/files/ENCFF497LXJ/,/files/ENCFF890UMC/,/files/ENCFF643YYI/,/files/ENCFF647XVS/,/files/ENCFF343ZQT/	/reference-epigenomes/ENCSR514BWH/,/organism-development-series/ENCSR550MIW/	ENCBS016AAA,ENCBS028AAA	2,1	1		Mus musculus	embryonic	14.5 days										/replicates/2532fde3-e026-4cb2-bcf5-c77783a0fe87/,/replicates/e9129264-1ef8-4b0a-aa01-1f26676816c3/	
/experiments/ENCSR662KNY/	ENCSR662KNY	ATAC-seq	ATAC-seq			C57BL/6 hindbrain tissue embryo (15.5 days)	hindbrain	GEO:GSE172917	ATAC-seq on embryonic e15.5 mouse hindbrain	Bing Ren, UCSD	ENCODE	released	/files/ENCFF709CLT/,/files/ENCFF761JHA/,/files/ENCFF181OVJ/,/files/ENCFF213OUA/,/files/ENCFF689OTN/,/files/ENCFF943VUF/,/files/ENCFF053KUJ/,/files/ENCFF192OBL/,/files/ENCFF864GTY/,/files/ENCFF776WIR/,/files/ENCFF927PXL/,/files/ENCFF867RED/,/files/ENCFF567DZF/,/files/ENCFF103OXQ/,/files/ENCFF415QOD/,/files/ENCFF856IJX/,/files/ENCFF566SYW/,/files/ENCFF985BES/,/files/ENCFF311LZK/,/files/ENCFF931XKV/,/files/ENCFF967HES/,/files/ENCFF018UBX/,/files/ENCFF150ZKN/,/files/ENCFF187QZZ/,/files/ENCFF752GCG/,/files/ENCFF250ZSC/,/files/ENCFF337EQT/,/files/ENCFF947FCG/,/files/ENCFF359TLQ/,/files/ENCFF873VCB/,/files/ENCFF487JVM/,/files/ENCFF368ARO/,/files/ENCFF879OQO/,/files/ENCFF748XVF/	/reference-epigenomes/ENCSR356VGB/,/organism-development-series/ENCSR550MIW/	ENCBS948UKU,ENCBS958AHU	2,1	1		Mus musculus	embryonic	15.5 days										/replicates/5de60821-1c4b-4b86-822f-1417d7ee1da1/,/replicates/d9ffb576-fc02-4e3b-9b64-f606e1df5b6f/	
/experiments/ENCSR096JCC/	ENCSR096JCC	ATAC-seq	ATAC-seq			C57BL/6 midbrain tissue embryo (16.5 days)	midbrain	GEO:GSE172759	ATAC-seq on embryonic e16.5 mouse midbrain	Bing Ren, UCSD	ENCODE	released	/files/ENCFF518FPU/,/files/ENCFF754FRO/,/files/ENCFF458XRA/,/files/ENCFF882GWB/,/files/ENCFF222REZ/,/files/ENCFF060SRR/,/files/ENCFF428QAF/,/files/ENCFF726WLC/,/files/ENCFF456SBJ/,/files/ENCFF242FBC/,/files/ENCFF516LNY/,/files/ENCFF669KQP/,/files/ENCFF649QSO/,/files/ENCFF590CPQ/,/files/ENCFF134VMD/,/files/ENCFF698ERX/,/files/ENCFF775ZBP/,/files/ENCFF263ZHX/,/files/ENCFF307TPI/,/files/ENCFF509AHH/,/files/ENCFF755XMC/,/files/ENCFF286EDH/,/files/ENCFF225BPU/,/files/ENCFF476HTT/,/files/ENCFF283UXK/,/files/ENCFF165IOD/,/files/ENCFF355SAB/,/files/ENCFF662ETT/,/files/ENCFF647XHO/,/files/ENCFF393LPF/,/files/ENCFF992PLW/,/files/ENCFF522OBM/,/files/ENCFF416MHN/,/files/ENCFF505CFZ/,/files/ENCFF754FQE/,/files/ENCFF596SJV/,/files/ENCFF074YXW/,/files/ENCFF466FLA/,/files/ENCFF304QSF/,/files/ENCFF786EIF/	/reference-epigenomes/ENCSR483SIP/,/organism-development-series/ENCSR968KJF/	ENCBS463JSE,ENCBS684MLE	2,1	1		Mus musculus	embryonic	16.5 days										/replicates/cd8e2f65-daf0-48b0-ba00-229f3f615564/,/replicates/71cdf4dd-3417-44cb-8c24-6e0dfcf4b50f/	
/experiments/ENCSR217NOA/	ENCSR217NOA	ATAC-seq	ATAC-seq			C57BL/6 neural tube tissue embryo (13.5 days)	neural tube	GEO:GSE173015	ATAC-seq on embryonic e13.5 mouse neural tube	Bing Ren, UCSD	ENCODE	released	/files/ENCFF336EQO/,/files/ENCFF308AMG/,/files/ENCFF843JWW/,/files/ENCFF577DNF/,/files/ENCFF556QRQ/,/files/ENCFF173XUT/,/files/ENCFF423QUS/,/files/ENCFF184NXC/,/files/ENCFF928PEH/,/files/ENCFF220YHR/,/files/ENCFF543CWF/,/files/ENCFF626QQI/,/files/ENCFF134IJT/,/files/ENCFF243RSB/,/files/ENCFF973YZC/,/files/ENCFF473OYR/,/files/ENCFF852YCU/,/files/ENCFF121OFG/,/files/ENCFF861XVW/,/files/ENCFF611YLU/,/files/ENCFF196ZGE/,/files/ENCFF096XCM/,/files/ENCFF719MSL/,/files/ENCFF557ROY/,/files/ENCFF061BIE/,/files/ENCFF660WFU/,/files/ENCFF096YFF/,/files/ENCFF106VTN/,/files/ENCFF327LGV/,/files/ENCFF869JSQ/,/files/ENCFF627WLN/,/files/ENCFF010SWU/,/files/ENCFF503VNJ/,/files/ENCFF233QAU/	/reference-epigenomes/ENCSR832HYG/,/organism-development-series/ENCSR868EZR/	ENCBS956BQY,ENCBS549OYR	1,2	1		Mus musculus	embryonic	13.5 days										/replicates/da39e5f0-c137-4e7a-8f1c-708b4913ad45/,/replicates/a8e68fd9-4642-4704-8302-fb6ed571b158/	
/experiments/ENCSR150EOO/	ENCSR150EOO	ATAC-seq	ATAC-seq			C57BL/6 intestine tissue embryo (14.5 days)	intestine	GEO:GSE172837	ATAC-seq on embryonic e14.5 mouse intestine	Bing Ren, UCSD	ENCODE	released	/files/ENCFF642UHQ/,/files/ENCFF243SQC/,/files/ENCFF593JRX/,/files/ENCFF188JXF/,/files/ENCFF080TCJ/,/files/ENCFF201LKY/,/files/ENCFF932YZB/,/files/ENCFF219FXX/,/files/ENCFF213KPF/,/files/ENCFF706HGD/,/files/ENCFF885GWU/,/files/ENCFF575NQD/,/files/ENCFF739AOH/,/files/ENCFF657QVQ/,/files/ENCFF118MGJ/,/files/ENCFF068RDK/,/files/ENCFF713RYL/,/files/ENCFF228TUO/,/files/ENCFF426OFM/,/files/ENCFF746ZTM/,/files/ENCFF892QVY/,/files/ENCFF990WTD/,/files/ENCFF636ZGR/,/files/ENCFF109IMS/,/files/ENCFF330XLA/,/files/ENCFF032KLJ/,/files/ENCFF360HOQ/,/files/ENCFF836CCK/,/files/ENCFF110MWC/,/files/ENCFF246HZE/,/files/ENCFF304DUV/,/files/ENCFF903RDQ/,/files/ENCFF030LUS/,/files/ENCFF964BLN/	/reference-epigenomes/ENCSR026SJT/,/organism-development-series/ENCSR765FMY/	ENCBS020AAA,ENCBS032AAA	2,1	1		Mus musculus	embryonic	14.5 days										/replicates/150e4555-2065-4bb0-bfbd-26e7e47ec866/,/replicates/d3aa691c-c547-4e8f-b7ea-1c1ac33b62bf/	
/experiments/ENCSR652CNN/	ENCSR652CNN	ATAC-seq	ATAC-seq			C57BL/6 heart tissue embryo (12.5 days)	heart	GEO:GSE172876	ATAC-seq on embryonic e12.5 mouse heart	Bing Ren, UCSD	ENCODE	released	/files/ENCFF086MTT/,/files/ENCFF982JWB/,/files/ENCFF719RSO/,/files/ENCFF377YCK/,/files/ENCFF721HUK/,/files/ENCFF130FMW/,/files/ENCFF526DFT/,/files/ENCFF579BIF/,/files/ENCFF684AAL/,/files/ENCFF869YRT/,/files/ENCFF711KON/,/files/ENCFF681CHB/,/files/ENCFF644MON/,/files/ENCFF216NUK/,/files/ENCFF817SNN/,/files/ENCFF209FCK/,/files/ENCFF842GOG/,/files/ENCFF812OVG/,/files/ENCFF920ADT/,/files/ENCFF647TMX/,/files/ENCFF287QQK/,/files/ENCFF972WHO/,/files/ENCFF135UUW/,/files/ENCFF166VBX/,/files/ENCFF416JLX/,/files/ENCFF101BPY/,/files/ENCFF056ZCS/,/files/ENCFF306JFQ/,/files/ENCFF036FET/,/files/ENCFF595RBD/,/files/ENCFF376OCY/,/files/ENCFF424OFJ/,/files/ENCFF828WEB/,/files/ENCFF313WVH/	/reference-epigenomes/ENCSR524JAQ/,/organism-development-series/ENCSR028ALM/	ENCBS452TDN,ENCBS004ZLN	1,2	1		Mus musculus	embryonic	12.5 days										/replicates/10412ad7-2645-4ba5-bad7-3fed16c80a54/,/replicates/98a23f77-0e66-4bd8-a58f-9705c3826a62/	
/experiments/ENCSR896XIN/	ENCSR896XIN	ATAC-seq	ATAC-seq			C57BL/6 limb tissue embryo (13.5 days)	limb	GEO:GSE172866	ATAC-seq on embryonic e13.5 mouse limb	Bing Ren, UCSD	ENCODE	released	/files/ENCFF103PCA/,/files/ENCFF506NVN/,/files/ENCFF732HZX/,/files/ENCFF508LJX/,/files/ENCFF591DUQ/,/files/ENCFF926MJG/,/files/ENCFF476TTF/,/files/ENCFF765NWN/,/files/ENCFF189NGQ/,/files/ENCFF223HNM/,/files/ENCFF236XDF/,/files/ENCFF103NOH/,/files/ENCFF769HYS/,/files/ENCFF452YJL/,/files/ENCFF806EIE/,/files/ENCFF814JUH/,/files/ENCFF643OHE/,/files/ENCFF854QAF/,/files/ENCFF262DHQ/,/files/ENCFF082WXD/,/files/ENCFF358XCK/,/files/ENCFF249LKU/,/files/ENCFF391UXP/,/files/ENCFF503RIB/,/files/ENCFF519XRW/,/files/ENCFF097GCX/,/files/ENCFF926QMY/,/files/ENCFF066QNU/,/files/ENCFF234XGX/,/files/ENCFF617ROM/,/files/ENCFF624DPG/,/files/ENCFF727POA/,/files/ENCFF987FQG/,/files/ENCFF193BHU/	/reference-epigenomes/ENCSR424HQH/,/organism-development-series/ENCSR780UFT/	ENCBS176PGP,ENCBS896ZED	1,2	1		Mus musculus	embryonic	13.5 days										/replicates/369cadb5-ffb4-4980-9010-b8a32dace3ec/,/replicates/efc968d6-ea91-4d8f-b74c-ac17831a12de/	
/experiments/ENCSR032HKE/	ENCSR032HKE	ATAC-seq	ATAC-seq			C57BL/6 liver tissue embryo (14.5 days)	liver	GEO:GSE172630	ATAC-seq on embryonic e14.5 mouse liver	Bing Ren, UCSD	ENCODE	released	/files/ENCFF159HYY/,/files/ENCFF911HQX/,/files/ENCFF618OJP/,/files/ENCFF863FZP/,/files/ENCFF635EAE/,/files/ENCFF128LGT/,/files/ENCFF146AZT/,/files/ENCFF172ZYN/,/files/ENCFF188EFQ/,/files/ENCFF586TEQ/,/files/ENCFF468ZJM/,/files/ENCFF585CEV/,/files/ENCFF904NYZ/,/files/ENCFF450YYQ/,/files/ENCFF242NIK/,/files/ENCFF270UXJ/,/files/ENCFF986USM/,/files/ENCFF632GVF/,/files/ENCFF093YCO/,/files/ENCFF036PIV/,/files/ENCFF025DWO/,/files/ENCFF289KOI/,/files/ENCFF133VPS/,/files/ENCFF169TCC/,/files/ENCFF036GSZ/,/files/ENCFF507PMH/,/files/ENCFF081HFB/,/files/ENCFF389JHI/,/files/ENCFF915HJU/,/files/ENCFF544XTJ/,/files/ENCFF670AKD/,/files/ENCFF900ZEK/,/files/ENCFF317GMI/,/files/ENCFF060SVG/	/reference-epigenomes/ENCSR248SXA/,/organism-development-series/ENCSR326DKM/	ENCBS019AAA,ENCBS007AAA	2,1	1		Mus musculus	embryonic	14.5 days										/replicates/2653f97d-d3aa-461a-9ba0-3241f22b5020/,/replicates/2ee2dd3c-8408-4b44-8b1b-0ef3fc30f41f/	
