File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Donor(s)	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	File analysis title	File analysis status	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF277VUU	bam	bam		alignments	mm10	ENCSR000CNS	DNase-seq	/mouse-donors/ENCDO337EDF/	EFO:0001222	NIH3T3	cell line	Mus musculus											DNA						2012-09-07	ENCODE		see document		2	2_1		36					/files/ENCFF882SRG/, /files/ENCFF969FIM/	1070996977	ENCODE Processing Pipeline	a914eeb205cf6eb735121899ef31c74e		https://www.encodeproject.org/files/ENCFF277VUU/@@download/ENCFF277VUU.bam				released	s3://encode-public/2020/10/20/45460daa-bceb-4321-b717-2ed58099e243/ENCFF277VUU.bam	ENCODE4 v3.0.0-alpha.2 mm10	released	low read depth		
ENCFF013VTZ	bam	bam		unfiltered alignments	mm10	ENCSR664IBN	DNase-seq	/mouse-donors/ENCDO509HIY/	UBERON:0002113	kidney	tissue	Mus musculus											DNA						2021-06-30	ENCODE				2	2_1		101					/files/ENCFF760LZR/, /files/ENCFF063EBQ/, /files/ENCFF961DKK/, /files/ENCFF747WFH/, /files/ENCFF276SAH/	10237518920	ENCODE Processing Pipeline	9584bbd6095a2e2080e464d5d81f288c		https://www.encodeproject.org/files/ENCFF013VTZ/@@download/ENCFF013VTZ.bam				released	s3://encode-public/2021/06/28/9b064185-ee56-457f-a407-13cdfd6350d1/ENCFF013VTZ.bam	ENCODE4 v3.0.0 mm10	released			
ENCFF865OGK	bam	bam		alignments	mm10	ENCSR664IBN	DNase-seq	/mouse-donors/ENCDO509HIY/	UBERON:0002113	kidney	tissue	Mus musculus											DNA						2021-06-30	ENCODE				1	1_1		101					/files/ENCFF882SRG/, /files/ENCFF585ZSC/	13030503342	ENCODE Processing Pipeline	9cd978e040736506747654c1f4f59729		https://www.encodeproject.org/files/ENCFF865OGK/@@download/ENCFF865OGK.bam				released	s3://encode-public/2021/06/28/adeeb4be-81f7-4412-9e81-ede163aceb46/ENCFF865OGK.bam	ENCODE4 v3.0.0 mm10	released			
ENCFF585ZSC	bam	bam		unfiltered alignments	mm10	ENCSR664IBN	DNase-seq	/mouse-donors/ENCDO509HIY/	UBERON:0002113	kidney	tissue	Mus musculus											DNA						2021-06-30	ENCODE				1	1_1		101					/files/ENCFF385DWT/, /files/ENCFF063EBQ/, /files/ENCFF624OAZ/, /files/ENCFF785DTX/, /files/ENCFF547GPH/	27899110140	ENCODE Processing Pipeline	4e158080d4ed713308bd10c85546c016		https://www.encodeproject.org/files/ENCFF585ZSC/@@download/ENCFF585ZSC.bam				released	s3://encode-public/2021/06/28/9c1a43c6-2a88-409d-b184-01d2e3a61251/ENCFF585ZSC.bam	ENCODE4 v3.0.0 mm10	released			
ENCFF176CXP	bam	bam		alignments	mm10	ENCSR664IBN	DNase-seq	/mouse-donors/ENCDO509HIY/	UBERON:0002113	kidney	tissue	Mus musculus											DNA						2021-06-30	ENCODE				2	2_1		50					/files/ENCFF882SRG/, /files/ENCFF013VTZ/	5510364821	ENCODE Processing Pipeline	13104262824d917c335a4f3b56f54412		https://www.encodeproject.org/files/ENCFF176CXP/@@download/ENCFF176CXP.bam				released	s3://encode-public/2021/06/28/e4984a4b-06e6-418e-8b99-0956d2eb2e99/ENCFF176CXP.bam	ENCODE4 v3.0.0 mm10	released			
ENCFF002LRT	bam	bam		alignments	mm10	ENCSR559FAJ	ATAC-seq	/mouse-donors/ENCDO956IXV/	UBERON:0001890	forebrain	tissue	Mus musculus											DNA			ATAC buffer			2017-05-10	ENCODE		chemical (Nextera tagmentation)	200-750	1	1_1		51					/files/ENCFF413XTH/, /files/ENCFF119TXW/	3486259693	Anshul Kundaje, Stanford	d2ed214b438a868ba8d7c790cf86050c		https://www.encodeproject.org/files/ENCFF002LRT/@@download/ENCFF002LRT.bam				released	s3://encode-public/2017/04/25/30625823-388f-4040-b3e8-387c9b4a561c/ENCFF002LRT.bam	Lab custom mm10	archived	moderate TSS enrichment	low FRiP score	
ENCFF576SKK	bam	bam		alignments	mm10	ENCSR559FAJ	ATAC-seq	/mouse-donors/ENCDO956IXV/	UBERON:0001890	forebrain	tissue	Mus musculus											DNA			ATAC buffer			2017-05-10	ENCODE		chemical (Nextera tagmentation)	200-750	2	2_1		51					/files/ENCFF199UBT/, /files/ENCFF171APM/	3517746889	Anshul Kundaje, Stanford	5e04d0e12a7e2590be8ac9661504aa41		https://www.encodeproject.org/files/ENCFF576SKK/@@download/ENCFF576SKK.bam				released	s3://encode-public/2017/04/25/97c3ae1f-cac2-4419-b0f8-9ddfd27abd88/ENCFF576SKK.bam	Lab custom mm10	archived	moderate TSS enrichment	low FRiP score	
ENCFF985WTB	bam	bam		unfiltered alignments	mm10	ENCSR559FAJ	ATAC-seq	/mouse-donors/ENCDO956IXV/	UBERON:0001890	forebrain	tissue	Mus musculus											DNA			ATAC buffer			2017-05-10	ENCODE		chemical (Nextera tagmentation)	200-750	2	2_1		51					/files/ENCFF309GLL/, /files/ENCFF171APM/, /files/ENCFF199UBT/	7704736096	ENCODE Processing Pipeline	c64fce32ab48c0fa266a7710fbb2af73		https://www.encodeproject.org/files/ENCFF985WTB/@@download/ENCFF985WTB.bam				released	s3://encode-public/2020/08/17/04195e41-21ed-4360-b88a-fb4c6bace554/ENCFF985WTB.bam	ENCODE4 v1.8.0 mm10	released	moderate TSS enrichment	low FRiP score	
ENCFF665OUF	bam	bam		unfiltered alignments	mm10	ENCSR559FAJ	ATAC-seq	/mouse-donors/ENCDO956IXV/	UBERON:0001890	forebrain	tissue	Mus musculus											DNA			ATAC buffer			2017-05-10	ENCODE		chemical (Nextera tagmentation)	200-750	1	1_1		51					/files/ENCFF309GLL/, /files/ENCFF413XTH/, /files/ENCFF119TXW/	7073874232	ENCODE Processing Pipeline	ca53c70551a1cd57de1fca74eea4074a		https://www.encodeproject.org/files/ENCFF665OUF/@@download/ENCFF665OUF.bam				released	s3://encode-public/2020/08/17/03876a0f-0d54-4c5e-b558-52bf016fe9f1/ENCFF665OUF.bam	ENCODE4 v1.8.0 mm10	released	moderate TSS enrichment	low FRiP score	
ENCFF688HAO	bam	bam		alignments	mm10	ENCSR559FAJ	ATAC-seq	/mouse-donors/ENCDO956IXV/	UBERON:0001890	forebrain	tissue	Mus musculus											DNA			ATAC buffer			2017-05-10	ENCODE		chemical (Nextera tagmentation)	200-750	1	1_1		51					/files/ENCFF580RGZ/, /files/ENCFF015KVI/, /files/ENCFF206BQS/, /files/ENCFF547MET/, /files/ENCFF119TXW/, /files/ENCFF309GLL/, /files/ENCFF413XTH/, /files/ENCFF498BEJ/	3636514880	ENCODE Processing Pipeline	d7fd2351ff8959b4ed623d78a3d4e4b5		https://www.encodeproject.org/files/ENCFF688HAO/@@download/ENCFF688HAO.bam				released	s3://encode-public/2020/08/17/20dd783c-5055-4016-9da3-e72cc898c7cc/ENCFF688HAO.bam	ENCODE4 v1.8.0 mm10	released	moderate TSS enrichment	low FRiP score	
ENCFF863YVC	bam	bam		alignments	mm10	ENCSR559FAJ	ATAC-seq	/mouse-donors/ENCDO956IXV/	UBERON:0001890	forebrain	tissue	Mus musculus											DNA			ATAC buffer			2017-05-10	ENCODE		chemical (Nextera tagmentation)	200-750	2	2_1		51					/files/ENCFF580RGZ/, /files/ENCFF015KVI/, /files/ENCFF171APM/, /files/ENCFF206BQS/, /files/ENCFF199UBT/, /files/ENCFF547MET/, /files/ENCFF309GLL/, /files/ENCFF498BEJ/	3707886712	ENCODE Processing Pipeline	404ad5396bd7b631e461ac5e3b9defac		https://www.encodeproject.org/files/ENCFF863YVC/@@download/ENCFF863YVC.bam				released	s3://encode-public/2020/08/17/a2cae597-69e0-42b9-9888-bd893649e826/ENCFF863YVC.bam	ENCODE4 v1.8.0 mm10	released	moderate TSS enrichment	low FRiP score	
ENCFF394PIL	bam	bam		alignments	mm10	ENCSR749ILN	DNase-seq	/mouse-donors/ENCDO956IXV/	UBERON:0000948	heart	tissue	Mus musculus											DNA						2017-09-26	ENCODE				1	1_1		36					/files/ENCFF028HVP/, /files/ENCFF882SRG/	7379798607	ENCODE Processing Pipeline	2e19d35876265c98e62ec8e1e7c7826d		https://www.encodeproject.org/files/ENCFF394PIL/@@download/ENCFF394PIL.bam				released	s3://encode-public/2020/10/15/dcbcd13d-833d-4f36-a922-64e940bd2831/ENCFF394PIL.bam	ENCODE4 v3.0.0-alpha.2 mm10	released	low spot score		
ENCFF307OQQ	bam	bam		alignments	mm10	ENCSR749ILN	DNase-seq	/mouse-donors/ENCDO956IXV/	UBERON:0000948	heart	tissue	Mus musculus											DNA						2017-09-26	ENCODE				2	2_1		36					/files/ENCFF882SRG/, /files/ENCFF013GTN/	7824846537	ENCODE Processing Pipeline	653b9a6bb47fe302aef09ed052cbf110		https://www.encodeproject.org/files/ENCFF307OQQ/@@download/ENCFF307OQQ.bam				released	s3://encode-public/2020/10/15/61391857-16b1-45ec-894a-2587322b01d7/ENCFF307OQQ.bam	ENCODE4 v3.0.0-alpha.2 mm10	released	low spot score		
ENCFF028HVP	bam	bam		unfiltered alignments	mm10	ENCSR749ILN	DNase-seq	/mouse-donors/ENCDO956IXV/	UBERON:0000948	heart	tissue	Mus musculus											DNA						2017-09-26	ENCODE				1	1_1		36					/files/ENCFF400CRF/, /files/ENCFF938AEP/, /files/ENCFF063EBQ/, /files/ENCFF044POB/, /files/ENCFF731FDW/	14033476995	ENCODE Processing Pipeline	139ec2f1f5d9a285e51c38b9fffbba6c		https://www.encodeproject.org/files/ENCFF028HVP/@@download/ENCFF028HVP.bam				released	s3://encode-public/2020/10/15/1569a5e4-de4c-4496-a21a-449975964d1f/ENCFF028HVP.bam	ENCODE4 v3.0.0-alpha.2 mm10	released	low spot score		
ENCFF013GTN	bam	bam		unfiltered alignments	mm10	ENCSR749ILN	DNase-seq	/mouse-donors/ENCDO956IXV/	UBERON:0000948	heart	tissue	Mus musculus											DNA						2017-09-26	ENCODE				2	2_1		36					/files/ENCFF413AJL/, /files/ENCFF027USR/, /files/ENCFF063EBQ/, /files/ENCFF268IOJ/, /files/ENCFF215XVP/	15558999227	ENCODE Processing Pipeline	69816ac778907c6095e97d5bab851598		https://www.encodeproject.org/files/ENCFF013GTN/@@download/ENCFF013GTN.bam				released	s3://encode-public/2020/10/15/10e69ecd-aa41-4ea4-9bd3-ff3ab51564a5/ENCFF013GTN.bam	ENCODE4 v3.0.0-alpha.2 mm10	released	low spot score		
ENCFF868LTM	bam	bam		unfiltered alignments	mm10	ENCSR749ILN	DNase-seq	/mouse-donors/ENCDO956IXV/	UBERON:0000948	heart	tissue	Mus musculus											DNA						2017-09-26	ENCODE				1	1_1		36					/files/ENCFF340HIY/, /files/ENCFF044POB/, /files/ENCFF400CRF/, /files/ENCFF731FDW/, /files/ENCFF938AEP/	8829512965	ENCODE Processing Pipeline	dfef41e0f07864c1e534d718621ad35c		https://www.encodeproject.org/files/ENCFF868LTM/@@download/ENCFF868LTM.bam				released	s3://encode-public/2017/09/10/d5286fb4-d456-45a3-860a-ff5f5a0f6ab3/ENCFF868LTM.bam	ENCODE3 mm10	archived	low spot score		
ENCFF256UIJ	bam	bam		unfiltered alignments	mm10	ENCSR749ILN	DNase-seq	/mouse-donors/ENCDO956IXV/	UBERON:0000948	heart	tissue	Mus musculus											DNA						2017-09-26	ENCODE				2	2_1		36					/files/ENCFF340HIY/, /files/ENCFF027USR/, /files/ENCFF268IOJ/, /files/ENCFF413AJL/, /files/ENCFF215XVP/	9715932814	ENCODE Processing Pipeline	0c5cabeba84cc06f489303606609288c		https://www.encodeproject.org/files/ENCFF256UIJ/@@download/ENCFF256UIJ.bam				released	s3://encode-public/2017/09/10/62a14b0d-f210-4fcd-b5ec-f8c50cafb34a/ENCFF256UIJ.bam	ENCODE3 mm10	archived	low spot score		
ENCFF905VOZ	bam	bam		alignments	mm10	ENCSR749ILN	DNase-seq	/mouse-donors/ENCDO956IXV/	UBERON:0000948	heart	tissue	Mus musculus											DNA						2017-09-26	ENCODE				1	1_1		36					/files/ENCFF868LTM/	7296509434	ENCODE Processing Pipeline	5ca5043b4685d8da26fbaccb992eafde		https://www.encodeproject.org/files/ENCFF905VOZ/@@download/ENCFF905VOZ.bam				released	s3://encode-public/2017/09/10/e0c03724-2c2f-4753-8122-1cee4a8886ea/ENCFF905VOZ.bam	ENCODE3 mm10	archived	low spot score		
ENCFF781ZLU	bam	bam		alignments	mm10	ENCSR749ILN	DNase-seq	/mouse-donors/ENCDO956IXV/	UBERON:0000948	heart	tissue	Mus musculus											DNA						2017-09-26	ENCODE				2	2_1		36					/files/ENCFF256UIJ/	7832580155	ENCODE Processing Pipeline	46247aa69652af94a5f4fa70ca05717d		https://www.encodeproject.org/files/ENCFF781ZLU/@@download/ENCFF781ZLU.bam				released	s3://encode-public/2017/09/10/2c4c2c42-80e4-4b8e-ad3e-6c767def1829/ENCFF781ZLU.bam	ENCODE3 mm10	archived	low spot score		
ENCFF185HOZ	bam	bam		unfiltered alignments	mm10	ENCSR371KFW	ATAC-seq	/mouse-donors/ENCDO956IXV/	UBERON:0000948	heart	tissue	Mus musculus											DNA			ATAC buffer			2017-10-10	ENCODE		chemical (Nextera tagmentation)	200-750	1	1_1		51					/files/ENCFF473REG/, /files/ENCFF416BZL/, /files/ENCFF309GLL/	3338442543	ENCODE Processing Pipeline	2b4d187255538637cdc7ac9f8174300c		https://www.encodeproject.org/files/ENCFF185HOZ/@@download/ENCFF185HOZ.bam				released	s3://encode-public/2020/08/17/8cc8dc31-7581-4e91-8848-3f319faa29e2/ENCFF185HOZ.bam	ENCODE4 v1.8.0 mm10	released	moderate number of reproducible peaks	low FRiP score, insufficient read depth	extremely low read depth
ENCFF954QZH	bam	bam		alignments	mm10	ENCSR371KFW	ATAC-seq	/mouse-donors/ENCDO956IXV/	UBERON:0000948	heart	tissue	Mus musculus											DNA			ATAC buffer			2017-10-10	ENCODE		chemical (Nextera tagmentation)	200-750	2	2_1		51					/files/ENCFF580RGZ/, /files/ENCFF309GLL/, /files/ENCFF015KVI/, /files/ENCFF778FWU/, /files/ENCFF304CCF/, /files/ENCFF206BQS/, /files/ENCFF547MET/, /files/ENCFF498BEJ/	1362612595	ENCODE Processing Pipeline	9e1d14180499528fcd5869965436e423		https://www.encodeproject.org/files/ENCFF954QZH/@@download/ENCFF954QZH.bam				released	s3://encode-public/2020/08/17/2c3d2deb-2468-4e54-9375-1a7ca11741c3/ENCFF954QZH.bam	ENCODE4 v1.8.0 mm10	released	moderate number of reproducible peaks	low FRiP score, insufficient read depth	extremely low read depth
ENCFF820ZTX	bam	bam		unfiltered alignments	mm10	ENCSR371KFW	ATAC-seq	/mouse-donors/ENCDO956IXV/	UBERON:0000948	heart	tissue	Mus musculus											DNA			ATAC buffer			2017-10-10	ENCODE		chemical (Nextera tagmentation)	200-750	2	2_1		51					/files/ENCFF778FWU/, /files/ENCFF304CCF/, /files/ENCFF309GLL/	2869713509	ENCODE Processing Pipeline	8f055dca1f6987599d815d0e473913fb		https://www.encodeproject.org/files/ENCFF820ZTX/@@download/ENCFF820ZTX.bam				released	s3://encode-public/2020/08/17/55dfe5d2-258a-48d7-b2b4-b5921b56a2ef/ENCFF820ZTX.bam	ENCODE4 v1.8.0 mm10	released	moderate number of reproducible peaks	low FRiP score, insufficient read depth	extremely low read depth
ENCFF730EZN	bam	bam		alignments	mm10	ENCSR371KFW	ATAC-seq	/mouse-donors/ENCDO956IXV/	UBERON:0000948	heart	tissue	Mus musculus											DNA			ATAC buffer			2017-10-10	ENCODE		chemical (Nextera tagmentation)	200-750	1	1_1		51					/files/ENCFF580RGZ/, /files/ENCFF309GLL/, /files/ENCFF015KVI/, /files/ENCFF416BZL/, /files/ENCFF473REG/, /files/ENCFF206BQS/, /files/ENCFF547MET/, /files/ENCFF498BEJ/	1533359462	ENCODE Processing Pipeline	37eb7edddbf6ec7967222238330c7f8d		https://www.encodeproject.org/files/ENCFF730EZN/@@download/ENCFF730EZN.bam				released	s3://encode-public/2020/08/17/9a723e7d-81ff-4b94-ab99-98812d6c2d61/ENCFF730EZN.bam	ENCODE4 v1.8.0 mm10	released	moderate number of reproducible peaks	low FRiP score, insufficient read depth	extremely low read depth
ENCFF708XJW	bam	bam		alignments	mm10	ENCSR079GOY	ATAC-seq	/mouse-donors/ENCDO469XMJ/	UBERON:0000160	intestine	tissue	Mus musculus											DNA			ATAC buffer			2017-05-10	ENCODE		chemical (Nextera tagmentation)	200-750	1	1_1		51					/files/ENCFF039HAM/, /files/ENCFF780FQW/	2806997290	Anshul Kundaje, Stanford	1d3de533568e0c2a03de8a8d351d8949		https://www.encodeproject.org/files/ENCFF708XJW/@@download/ENCFF708XJW.bam				released	s3://encode-public/2017/04/25/b81c735e-c744-4a10-a899-1d66bde92ba4/ENCFF708XJW.bam	Lab custom mm10	archived	moderate TSS enrichment, mild to moderate bottlenecking, moderate library complexity		
ENCFF927MBS	bam	bam		alignments	mm10	ENCSR079GOY	ATAC-seq	/mouse-donors/ENCDO469XMJ/	UBERON:0000160	intestine	tissue	Mus musculus											DNA			ATAC buffer			2017-05-10	ENCODE		chemical (Nextera tagmentation)	200-750	2	2_1		51					/files/ENCFF169QUZ/, /files/ENCFF742CFJ/	2444146702	Anshul Kundaje, Stanford	b5fead4a83f19140e509d4c9201e1eee		https://www.encodeproject.org/files/ENCFF927MBS/@@download/ENCFF927MBS.bam				released	s3://encode-public/2017/04/25/eccbbb14-49a8-4ecf-9296-83eb120710b0/ENCFF927MBS.bam	Lab custom mm10	archived	moderate TSS enrichment, mild to moderate bottlenecking, moderate library complexity		
ENCFF597AHS	bam	bam		unfiltered alignments	mm10	ENCSR079GOY	ATAC-seq	/mouse-donors/ENCDO469XMJ/	UBERON:0000160	intestine	tissue	Mus musculus											DNA			ATAC buffer			2017-05-10	ENCODE		chemical (Nextera tagmentation)	200-750	1	1_1		51					/files/ENCFF309GLL/, /files/ENCFF780FQW/, /files/ENCFF039HAM/	6280459704	ENCODE Processing Pipeline	430e2986eeb84c032b29d4debd013950		https://www.encodeproject.org/files/ENCFF597AHS/@@download/ENCFF597AHS.bam				released	s3://encode-public/2020/08/18/f7e531af-7f25-443e-b451-cffc7f398394/ENCFF597AHS.bam	ENCODE4 v1.8.0 mm10	released	moderate TSS enrichment, mild to moderate bottlenecking, moderate library complexity		
ENCFF714QEC	bam	bam		alignments	mm10	ENCSR079GOY	ATAC-seq	/mouse-donors/ENCDO469XMJ/	UBERON:0000160	intestine	tissue	Mus musculus											DNA			ATAC buffer			2017-05-10	ENCODE		chemical (Nextera tagmentation)	200-750	1	1_1		51					/files/ENCFF015KVI/, /files/ENCFF780FQW/, /files/ENCFF498BEJ/, /files/ENCFF039HAM/, /files/ENCFF547MET/, /files/ENCFF309GLL/, /files/ENCFF206BQS/, /files/ENCFF580RGZ/	2902502870	ENCODE Processing Pipeline	807cb441beda5d62dcd4f2dcdce64c7d		https://www.encodeproject.org/files/ENCFF714QEC/@@download/ENCFF714QEC.bam				released	s3://encode-public/2020/08/18/0cf2ef2f-5585-497a-a27e-b6362607673a/ENCFF714QEC.bam	ENCODE4 v1.8.0 mm10	released	moderate TSS enrichment, mild to moderate bottlenecking, moderate library complexity		
ENCFF843PFB	bam	bam		unfiltered alignments	mm10	ENCSR079GOY	ATAC-seq	/mouse-donors/ENCDO469XMJ/	UBERON:0000160	intestine	tissue	Mus musculus											DNA			ATAC buffer			2017-05-10	ENCODE		chemical (Nextera tagmentation)	200-750	2	2_1		51					/files/ENCFF742CFJ/, /files/ENCFF309GLL/, /files/ENCFF169QUZ/	5846705272	ENCODE Processing Pipeline	cdb3d68f5b159c1a1c3bacd65f722574		https://www.encodeproject.org/files/ENCFF843PFB/@@download/ENCFF843PFB.bam				released	s3://encode-public/2020/08/18/d65bbd04-978d-4e54-ac1b-8b92b1b48559/ENCFF843PFB.bam	ENCODE4 v1.8.0 mm10	released	moderate TSS enrichment, mild to moderate bottlenecking, moderate library complexity		
ENCFF932QCX	bam	bam		alignments	mm10	ENCSR079GOY	ATAC-seq	/mouse-donors/ENCDO469XMJ/	UBERON:0000160	intestine	tissue	Mus musculus											DNA			ATAC buffer			2017-05-10	ENCODE		chemical (Nextera tagmentation)	200-750	2	2_1		51					/files/ENCFF015KVI/, /files/ENCFF169QUZ/, /files/ENCFF498BEJ/, /files/ENCFF547MET/, /files/ENCFF309GLL/, /files/ENCFF206BQS/, /files/ENCFF742CFJ/, /files/ENCFF580RGZ/	2526583066	ENCODE Processing Pipeline	694c9212e660f6da9ea5e116a43e0ef7		https://www.encodeproject.org/files/ENCFF932QCX/@@download/ENCFF932QCX.bam				released	s3://encode-public/2020/08/18/e9c42f49-52e9-4213-8f5b-20f8c0273a99/ENCFF932QCX.bam	ENCODE4 v1.8.0 mm10	released	moderate TSS enrichment, mild to moderate bottlenecking, moderate library complexity		
ENCFF162MUH	bam	bam		alignments	mm10	ENCSR289BTM	DNase-seq	/mouse-donors/ENCDO956IXV/	UBERON:0002028	hindbrain	tissue	Mus musculus											DNA						2017-09-26	ENCODE				2	2_1		36					/files/ENCFF428ZUE/, /files/ENCFF882SRG/	6467106245	ENCODE Processing Pipeline	df5652144a36e17ab01daa2210c03b81		https://www.encodeproject.org/files/ENCFF162MUH/@@download/ENCFF162MUH.bam				released	s3://encode-public/2020/10/15/26fbc0f1-5602-4582-bc1d-b60907f3ab92/ENCFF162MUH.bam	ENCODE4 v3.0.0-alpha.2 mm10	released	low spot score		
ENCFF558UZA	bam	bam		unfiltered alignments	mm10	ENCSR289BTM	DNase-seq	/mouse-donors/ENCDO956IXV/	UBERON:0002028	hindbrain	tissue	Mus musculus											DNA						2017-09-26	ENCODE				1	1_1		36					/files/ENCFF340HIY/, /files/ENCFF919DUD/, /files/ENCFF860BNZ/, /files/ENCFF311DPY/, /files/ENCFF544QKY/	8339974254	ENCODE Processing Pipeline	34e17b1ef768f4d4607eed75518b0113		https://www.encodeproject.org/files/ENCFF558UZA/@@download/ENCFF558UZA.bam				released	s3://encode-public/2017/09/08/5008e2ff-b296-4d74-a21f-cf3e91c30876/ENCFF558UZA.bam	ENCODE3 mm10	archived	low spot score		
ENCFF874AVL	bam	bam		unfiltered alignments	mm10	ENCSR289BTM	DNase-seq	/mouse-donors/ENCDO956IXV/	UBERON:0002028	hindbrain	tissue	Mus musculus											DNA						2017-09-26	ENCODE				2	2_1		36					/files/ENCFF340HIY/, /files/ENCFF385HES/, /files/ENCFF697OBK/, /files/ENCFF577TFJ/, /files/ENCFF089SCA/	8042017163	ENCODE Processing Pipeline	0edfbfca624ee91cca06dfc83e1f5bd5		https://www.encodeproject.org/files/ENCFF874AVL/@@download/ENCFF874AVL.bam				released	s3://encode-public/2017/09/08/d1938e4b-4251-48ad-ac20-199b7779f763/ENCFF874AVL.bam	ENCODE3 mm10	archived	low spot score		
ENCFF016JFD	bam	bam		alignments	mm10	ENCSR289BTM	DNase-seq	/mouse-donors/ENCDO956IXV/	UBERON:0002028	hindbrain	tissue	Mus musculus											DNA						2017-09-26	ENCODE				1	1_1		36					/files/ENCFF558UZA/	7131686392	ENCODE Processing Pipeline	e31449fc9efc2a0377b072b7344fc691		https://www.encodeproject.org/files/ENCFF016JFD/@@download/ENCFF016JFD.bam				released	s3://encode-public/2017/09/08/788acd41-8e6b-4c50-a163-14c204408dfc/ENCFF016JFD.bam	ENCODE3 mm10	archived	low spot score		
ENCFF106HYD	bam	bam		alignments	mm10	ENCSR289BTM	DNase-seq	/mouse-donors/ENCDO956IXV/	UBERON:0002028	hindbrain	tissue	Mus musculus											DNA						2017-09-26	ENCODE				2	2_1		36					/files/ENCFF874AVL/	6457735979	ENCODE Processing Pipeline	331082df6e64c037947d667718d5444c		https://www.encodeproject.org/files/ENCFF106HYD/@@download/ENCFF106HYD.bam				released	s3://encode-public/2017/09/08/ea9a865d-8d34-45a1-a024-3407045ec2bc/ENCFF106HYD.bam	ENCODE3 mm10	archived	low spot score		
ENCFF412JTM	bam	bam		alignments	mm10	ENCSR289BTM	DNase-seq	/mouse-donors/ENCDO956IXV/	UBERON:0002028	hindbrain	tissue	Mus musculus											DNA						2017-09-26	ENCODE				1	1_1		36					/files/ENCFF115ZNQ/, /files/ENCFF882SRG/	7152726187	ENCODE Processing Pipeline	7e03ce3a55fdc66dfe1594825cb451e5		https://www.encodeproject.org/files/ENCFF412JTM/@@download/ENCFF412JTM.bam				released	s3://encode-public/2020/10/15/673df385-aa8d-4ee1-9d84-a116fbd6349d/ENCFF412JTM.bam	ENCODE4 v3.0.0-alpha.2 mm10	released	low spot score		
ENCFF115ZNQ	bam	bam		unfiltered alignments	mm10	ENCSR289BTM	DNase-seq	/mouse-donors/ENCDO956IXV/	UBERON:0002028	hindbrain	tissue	Mus musculus											DNA						2017-09-26	ENCODE				1	1_1		36					/files/ENCFF919DUD/, /files/ENCFF063EBQ/, /files/ENCFF544QKY/, /files/ENCFF860BNZ/, /files/ENCFF311DPY/	11210089168	ENCODE Processing Pipeline	98441fb5493c02338af421bdcd1e3778		https://www.encodeproject.org/files/ENCFF115ZNQ/@@download/ENCFF115ZNQ.bam				released	s3://encode-public/2020/10/15/a04fb1be-a953-425e-bdbd-666b4dbfe0ec/ENCFF115ZNQ.bam	ENCODE4 v3.0.0-alpha.2 mm10	released	low spot score		
ENCFF428ZUE	bam	bam		unfiltered alignments	mm10	ENCSR289BTM	DNase-seq	/mouse-donors/ENCDO956IXV/	UBERON:0002028	hindbrain	tissue	Mus musculus											DNA						2017-09-26	ENCODE				2	2_1		36					/files/ENCFF063EBQ/, /files/ENCFF385HES/, /files/ENCFF577TFJ/, /files/ENCFF089SCA/, /files/ENCFF697OBK/	11432101535	ENCODE Processing Pipeline	ba595f80685656d54769c31de76a33d2		https://www.encodeproject.org/files/ENCFF428ZUE/@@download/ENCFF428ZUE.bam				released	s3://encode-public/2020/10/15/231408de-d30a-49b4-a9f1-cb4d4e370dd2/ENCFF428ZUE.bam	ENCODE4 v3.0.0-alpha.2 mm10	released	low spot score		
